u_id,user_id
47119,78393642
47120,80661362
47121,81756972
47122,81918762
47123,85538012
47124,86486922
47125,86907652
47126,88734652
47127,88914742
47128,91591552
47129,94702872
47130,94754642
47131,97326582
47132,97442362
47133,97442512
47134,97486372
47135,97535912
47136,103718872
47137,105762372
47138,108500812
47139,112788352
47140,119046402
47141,122407402
47142,130840882
47143,132609972
47144,139502522
47145,19823
47146,23210
47147,789597
47148,1812386
47149,2063364
47150,2649346
47151,3061683
47152,3218785
47153,3328620
47154,4071253
47155,4141657
47156,4470194
47157,4850491
47158,5052767
47159,6102848
47160,6657299
47161,6727752
47162,7186625
47163,7254062
47164,7512016
47165,7512169
47166,7612707
47167,7629452
47168,7647678
47169,7757087
47170,8221355
47171,8258877
47172,8352668
47173,8379954
47174,8873460
47175,8932690
47176,9025745
47177,9104339
47178,9264267
47179,9548312
47180,9649079
47181,9707028
47182,9751980
47183,9836253
47184,10023128
47185,10112819
47186,10167809
47187,10711474
47188,10832575
47189,11066579
47190,11085309
47191,11181207
47192,11217365
47193,11319754
47194,11410670
47195,11506303
47196,11526389
47197,11641431
47198,11646582
47199,11772798
47200,12027014
47201,12050446
47202,12176654
47203,12413864
47204,12465592
47205,12531865
47206,12561231
47207,12568042
47208,12645681
47209,12662336
47210,12914873
47211,12962486
47212,13034258
47213,13059036
47214,13178594
47215,13224839
47216,13227154
47217,13229078
47218,13310763
47219,13497437
47220,13512498
47221,13551103
47222,13823454
47223,13972413
47224,14151194
47225,14253252
47226,14262401
47227,14291223
47228,14313210
47229,14433354
47230,14639673
47231,14644141
47232,15543051
47233,15909211
47234,22008541
47235,22241851
47236,22598411
47237,23925102
47238,25900772
47239,27918162
47240,29109462
47241,29642922
47242,32323652
47243,32840182
47244,32853372
47245,33904542
47246,33922272
47247,34597582
47248,37613572
47249,37616182
47250,37873092
47251,43054782
47252,43525562
47253,44579442
47254,52111502
47255,55824582
47256,56139472
47257,56924272
47258,57885282
47259,58635142
47260,58845562
47261,60063392
47262,60328672
47263,63010952
47264,63147332
47265,63611252
47266,64070712
47267,64076642
47268,64795782
47269,64934262
47270,67464122
47271,68656462
47272,68675632
47273,69022842
47274,69192372
47275,69301542
47276,70850452
47277,73934712
47278,74890092
47279,83679012
47280,93059022
47281,95970462
47282,96796012
47283,96886382
47284,97273202
47285,108997912
47286,124170092
47287,136962932
47288,701800
47289,2061464
47290,2940772
47291,3068689
47292,3463787
47293,3576163
47294,3789967
47295,3935859
47296,4383027
47297,4824011
47298,5256566
47299,5711274
47300,5851420
47301,6374939
47302,6411833
47303,6619385
47304,6766283
47305,7127250
47306,7459779
47307,7642837
47308,7832044
47309,8012355
47310,8097665
47311,8299813
47312,8323737
47313,8348434
47314,8352969
47315,8356707
47316,8361730
47317,8481441
47318,8517190
47319,8543520
47320,8622697
47321,8958753
47322,9146656
47323,9203923
47324,9497149
47325,9503940
47326,9506524
47327,9678041
47328,9719640
47329,9841293
47330,9873849
47331,10003993
47332,10327087
47333,10381757
47334,10383838
47335,10413761
47336,10881724
47337,11182931
47338,11200559
47339,11259337
47340,11322845
47341,11403290
47342,11576870
47343,11616989
47344,11633352
47345,11637675
47346,11678257
47347,11706964
47348,11882618
47349,11989310
47350,11993006
47351,12040540
47352,12416004
47353,12696507
47354,12929695
47355,13036442
47356,13171492
47357,13384954
47358,13491556
47359,13532106
47360,13542922
47361,14155154
47362,14167462
47363,14263043
47364,14437349
47365,14635128
47366,15478231
47367,17308311
47368,18778231
47369,21915921
47370,22692901
47371,24549752
47372,25291972
47373,26449262
47374,27469662
47375,27893002
47376,28344562
47377,30210582
47378,30742052
47379,32344602
47380,34199592
47381,34205562
47382,35501142
47383,41654832
47384,41721392
47385,42342542
47386,46049582
47387,47111602
47388,47135022
47389,49823712
47390,52786952
47391,54997542
47392,57194122
47393,58630092
47394,58639292
47395,60109772
47396,60277512
47397,65043792
47398,67443852
47399,73553522
47400,79358522
47401,84513892
47402,102048892
47403,113052762
47404,119848832
47405,126662162
47406,3130183
47407,3196213
47408,3900738
47409,4401092
47410,4448777
47411,4836714
47412,4863407
47413,5168536
47414,5502236
47415,6090995
47416,6103467
47417,6602622
47418,6808684
47419,7240038
47420,7778401
47421,7914355
47422,8049210
47423,8248678
47424,8279289
47425,8342862
47426,8410143
47427,8433638
47428,8734308
47429,8745854
47430,8855619
47431,9256986
47432,9389632
47433,9552651
47434,9720820
47435,9887979
47436,9891954
47437,10167569
47438,10256833
47439,10975905
47440,11021091
47441,11188108
47442,11502201
47443,11617697
47444,11649979
47445,11937756
47446,12200304
47447,12269292
47448,12279325
47449,12375844
47450,12800123
47451,13309600
47452,13444689
47453,13519669
47454,13564312
47455,13716340
47456,13872678
47457,14084771
47458,15011771
47459,15147371
47460,21488711
47461,24544232
47462,28561492
47463,29992882
47464,32082282
47465,35755942
47466,37653742
47467,40086852
47468,44095832
47469,44394572
47470,48369842
47471,49786532
47472,49886762
47473,56694982
47474,58215852
47475,59179082
47476,60895602
47477,65056542
47478,67391202
47479,68522362
47480,69618042
47481,70838952
47482,71792332
47483,75824702
47484,79098212
47485,88454532
47486,88993062
47487,92017962
47488,93502942
47489,100977122
47490,102436302
47491,104752512
47492,110926832
47493,111576622
47494,112496892
47495,114671822
47496,115305702
47497,116298002
47498,121196442
47499,128218232
47500,129009002
47501,132600832
47502,668526
47503,2260072
47504,2350540
47505,2573598
47506,2816751
47507,3030596
47508,3653979
47509,3941300
47510,3992717
47511,4212342
47512,4297476
47513,4511416
47514,4649404
47515,7246610
47516,7468019
47517,7831406
47518,7896276
47519,7898610
47520,8024986
47521,8033496
47522,8083775
47523,8303294
47524,8666204
47525,9098312
47526,9204118
47527,9412138
47528,9526473
47529,9671087
47530,9916980
47531,9931437
47532,10175189
47533,10267313
47534,10368551
47535,10561591
47536,10660320
47537,10817793
47538,10892228
47539,11159539
47540,11206648
47541,11517269
47542,11788230
47543,11930749
47544,12049956
47545,12150967
47546,12819274
47547,12960304
47548,13031730
47549,13213567
47550,13341573
47551,13800514
47552,13813961
47553,15866031
47554,18625451
47555,20657131
47556,27435292
47557,27826192
47558,29010552
47559,31461192
47560,33009942
47561,38366612
47562,43781332
47563,47025912
47564,47397162
47565,55915142
47566,60414122
47567,62967862
47568,66268292
47569,67355602
47570,67402002
47571,67687212
47572,69241092
47573,77942882
47574,80379142
47575,83139882
47576,84184882
47577,84596242
47578,87508572
47579,88526672
47580,89030102
47581,91849222
47582,94192612
47583,95060472
47584,104048182
47585,112648132
47586,114107262
47587,123195102
47588,128837202
47589,129306732
47590,139770022
47591,2605102
47592,3482578
47593,3576218
47594,3807396
47595,3835779
47596,4072134
47597,6839984
47598,6946326
47599,7077931
47600,7489826
47601,8109118
47602,8109830
47603,8336638
47604,8986219
47605,9442197
47606,9582944
47607,9806394
47608,9914836
47609,9919356
47610,10018190
47611,10175892
47612,10193701
47613,10261960
47614,10460702
47615,10529415
47616,10997635
47617,11112931
47618,11503297
47619,11665352
47620,12060252
47621,12579689
47622,12787738
47623,13242276
47624,13367150
47625,13824192
47626,17899841
47627,19211771
47628,27833232
47629,28457032
47630,29277982
47631,29765962
47632,30336072
47633,31125732
47634,31255492
47635,41161522
47636,41352802
47637,41390282
47638,42172452
47639,42302142
47640,45337392
47641,47454922
47642,49107302
47643,51085262
47644,55733092
47645,58797462
47646,59131352
47647,59761852
47648,62509462
47649,63840352
47650,63939802
47651,70089052
47652,71898782
47653,71964972
47654,71999652
47655,82489512
47656,82644162
47657,86335392
47658,90879622
47659,92204252
47660,95625632
47661,109125242
47662,109313292
47663,113342782
47664,115868692
47665,130336292
47666,130594582
47667,134490672
47668,1722703
47669,2336026
47670,3414382
47671,3597011
47672,3814586
47673,4356160
47674,4362651
47675,4486911
47676,4608371
47677,4645240
47678,5412567
47679,5605543
47680,7275986
47681,8144434
47682,8338049
47683,8637672
47684,8780349
47685,8946641
47686,9180186
47687,9227880
47688,9559087
47689,9608283
47690,9722729
47691,9815933
47692,10038093
47693,10122530
47694,10234944
47695,10431710
47696,11027479
47697,11234644
47698,11664808
47699,11966003
47700,12036703
47701,12146959
47702,12721904
47703,12869994
47704,13033739
47705,13330549
47706,14333377
47707,14621788
47708,22227221
47709,22709271
47710,23032971
47711,23356021
47712,25383962
47713,28114292
47714,31499342
47715,35700362
47716,42241842
47717,47119282
47718,48127452
47719,49408342
47720,50957662
47721,53505152
47722,56524182
47723,65853522
47724,71631102
47725,72808752
47726,72869332
47727,75067882
47728,77011852
47729,83709672
47730,86735052
47731,89221462
47732,90641412
47733,92942282
47734,94070362
47735,97216942
47736,98070682
47737,99498852
47738,102607872
47739,107931792
47740,108342922
47741,111449342
47742,115891652
47743,118906182
47744,120298352
47745,122916112
47746,125726462
47747,3051253
47748,3256052
47749,3890610
47750,4256524
47751,4268318
47752,4336066
47753,4388095
47754,4890919
47755,5402245
47756,5419485
47757,6622794
47758,7112646
47759,7484661
47760,7544129
47761,7941450
47762,7946238
47763,8578013
47764,8634187
47765,8687896
47766,9033385
47767,9378227
47768,9626555
47769,10222077
47770,10243967
47771,10369719
47772,10572368
47773,10675902
47774,10719035
47775,11286567
47776,11377630
47777,11389079
47778,11407085
47779,11772132
47780,13263085
47781,13493827
47782,13904371
47783,14080041
47784,14561060
47785,15067181
47786,16869241
47787,18117641
47788,25322292
47789,28926952
47790,29341352
47791,32847902
47792,33654602
47793,37821112
47794,38165422
47795,38174692
47796,48051632
47797,55056282
47798,66360062
47799,73726742
47800,78912962
47801,80118532
47802,83781892
47803,85000702
47804,90235602
47805,98444532
47806,102370502
47807,102702082
47808,107278132
47809,108369482
47810,108960502
47811,116535592
47812,118789322
47813,119823002
47814,120900162
47815,122294072
47816,124048082
47817,126174832
47818,139236312
47819,791088
47820,1905867
47821,3675300
47822,3932871
47823,4076218
47824,4143928
47825,4196754
47826,4260680
47827,4545386
47828,4675835
47829,5862444
47830,6437783
47831,7678935
47832,8484365
47833,8640931
47834,8851218
47835,8853048
47836,9024244
47837,9188530
47838,9369747
47839,9460481
47840,9520264
47841,9616421
47842,10225464
47843,10344573
47844,10507825
47845,10567882
47846,11057746
47847,11081517
47848,11778660
47849,11841053
47850,12397806
47851,13608585
47852,13681182
47853,13688528
47854,13840300
47855,14156008
47856,14477563
47857,14627924
47858,16016681
47859,21202601
47860,21459951
47861,26428402
47862,27964742
47863,29918322
47864,30751442
47865,32895292
47866,34689922
47867,35904562
47868,35973532
47869,37053962
47870,37474712
47871,38357142
47872,44654362
47873,48565472
47874,48793812
47875,56384042
47876,57062932
47877,57314102
47878,58915152
47879,64143622
47880,64229022
47881,64391992
47882,69084162
47883,70476932
47884,74608862
47885,74697532
47886,74936442
47887,76887532
47888,78144982
47889,81392542
47890,83398802
47891,84738252
47892,86011722
47893,90744982
47894,93504732
47895,94038162
47896,96692592
47897,97142312
47898,101173252
47899,108122122
47900,111150992
47901,117308902
47902,117358702
47903,118657112
47904,129463862
47905,140476962
47906,298022
47907,1538811
47908,3044013
47909,3130637
47910,3562319
47911,3725571
47912,4005560
47913,4279465
47914,4346725
47915,6645390
47916,6677475
47917,6791935
47918,7088726
47919,7329550
47920,7403950
47921,7694418
47922,7706978
47923,7736465
47924,8092133
47925,8276574
47926,8278787
47927,8397486
47928,8565494
47929,8883863
47930,8894298
47931,9696237
47932,9762436
47933,9820711
47934,9825160
47935,10181372
47936,10226264
47937,10232610
47938,10243828
47939,10296207
47940,10368690
47941,10494192
47942,10746732
47943,11020601
47944,11029375
47945,11126748
47946,11278583
47947,11456571
47948,11742320
47949,11865529
47950,12351454
47951,12370796
47952,12588486
47953,12609184
47954,12651621
47955,12773985
47956,13108061
47957,13540560
47958,14183895
47959,19312451
47960,27457942
47961,32847272
47962,33012632
47963,33356162
47964,34927552
47965,40140112
47966,40235312
47967,40326442
47968,41233162
47969,47587022
47970,48188232
47971,51695112
47972,52702932
47973,57215512
47974,57536372
47975,58927552
47976,61283872
47977,62585102
47978,63305462
47979,64124462
47980,64396052
47981,72796702
47982,75005172
47983,82057412
47984,82767072
47985,85215782
47986,85284062
47987,85947362
47988,91030872
47989,97489232
47990,102380872
47991,108295002
47992,108855202
47993,116477112
47994,125322042
47995,128628742
47996,128833502
47997,141144972
47998,379285
47999,1669324
48000,3321733
48001,3335573
48002,3743897
48003,3969334
48004,3998263
48005,4645300
48006,4681543
48007,5385202
48008,5476540
48009,5937105
48010,7337985
48011,7424943
48012,7686457
48013,7926993
48014,8267851
48015,8437163
48016,8693218
48017,8829904
48018,8872311
48019,8940129
48020,8946268
48021,8969322
48022,9043024
48023,9435268
48024,9447396
48025,9726269
48026,9963337
48027,10011080
48028,10092362
48029,10373030
48030,10507148
48031,10791836
48032,10845024
48033,10979786
48034,11171393
48035,11384176
48036,11528375
48037,11557126
48038,12145981
48039,12428776
48040,12771767
48041,12832425
48042,13139429
48043,13285965
48044,13291572
48045,13334937
48046,13604356
48047,13636800
48048,13835624
48049,14343602
48050,17071091
48051,17662251
48052,23963242
48053,29639942
48054,30555432
48055,41402022
48056,42672772
48057,43522552
48058,52374652
48059,56889392
48060,58554892
48061,64899142
48062,71172802
48063,71566862
48064,73144432
48065,74150472
48066,79938012
48067,85293812
48068,89469632
48069,92736532
48070,97770422
48071,100592432
48072,104287732
48073,112035622
48074,114135552
48075,115659412
48076,123322352
48077,133363152
48078,133483642
48079,136245162
48080,141199002
48081,3067762
48082,3304639
48083,3305613
48084,3467275
48085,3569880
48086,3916176
48087,4021242
48088,4665178
48089,4787720
48090,5042765
48091,6079436
48092,7232123
48093,7243451
48094,7644463
48095,7781258
48096,7926628
48097,8200238
48098,8296589
48099,8327638
48100,8544757
48101,8568344
48102,8773481
48103,8815343
48104,9028010
48105,9255573
48106,9488419
48107,9739717
48108,10442441
48109,10814529
48110,10945825
48111,11105067
48112,11447316
48113,12004966
48114,12114280
48115,12124616
48116,12492610
48117,12679522
48118,13528461
48119,13649864
48120,13721595
48121,13797226
48122,32552972
48123,34969502
48124,40849672
48125,41461082
48126,42000382
48127,49730192
48128,50525442
48129,53788042
48130,58243822
48131,60476802
48132,63439402
48133,64044532
48134,66998032
48135,69531002
48136,70236982
48137,71572652
48138,75522922
48139,78015282
48140,81777962
48141,83468772
48142,83719982
48143,84088562
48144,84484532
48145,86990772
48146,88835602
48147,92675852
48148,92791762
48149,97194462
48150,98895122
48151,99312542
48152,105049412
48153,105137172
48154,108300862
48155,108622772
48156,108731112
48157,109214662
48158,109807372
48159,113233492
48160,114492022
48161,115921282
48162,124882302
48163,125262012
48164,126500102
48165,143041552
48166,2895694
48167,3100380
48168,3621679
48169,3813004
48170,4921021
48171,5013915
48172,5475549
48173,5955764
48174,6211348
48175,6725811
48176,6945943
48177,7188482
48178,7758375
48179,8153219
48180,8364114
48181,8543476
48182,8716677
48183,9077893
48184,9219499
48185,9420237
48186,9535243
48187,9920990
48188,10272952
48189,10460393
48190,10518773
48191,10534468
48192,10740218
48193,10818958
48194,10998349
48195,11258615
48196,11262594
48197,11275073
48198,11657858
48199,11946198
48200,12708311
48201,13144749
48202,13229505
48203,13332032
48204,13543798
48205,13728975
48206,13924219
48207,13973633
48208,14116500
48209,18574051
48210,18747321
48211,20090221
48212,25660502
48213,27313172
48214,29563862
48215,29792312
48216,30174022
48217,35513562
48218,43781432
48219,48434812
48220,51056432
48221,57459912
48222,57582092
48223,59031822
48224,62252282
48225,63419692
48226,65677032
48227,67570522
48228,67981942
48229,73109912
48230,75256792
48231,75988022
48232,77667942
48233,79914512
48234,81036272
48235,86788762
48236,87691532
48237,88590842
48238,89199982
48239,93165822
48240,100203892
48241,104052112
48242,109587652
48243,111166762
48244,111919912
48245,117670802
48246,118168592
48247,124816762
48248,130875402
48249,132759732
48250,134031362
48251,136457072
48252,136679562
48253,1862772
48254,2521824
48255,3263948
48256,3380549
48257,3706932
48258,4145795
48259,4809454
48260,5354645
48261,5371314
48262,6394578
48263,6470762
48264,6537561
48265,6551814
48266,6813000
48267,7258229
48268,8004520
48269,8348322
48270,8565724
48271,8754335
48272,8842112
48273,8915365
48274,9064416
48275,9385811
48276,9685666
48277,9820734
48278,9832568
48279,9853839
48280,9920302
48281,10079485
48282,10093520
48283,10284676
48284,10352936
48285,10406915
48286,10476636
48287,10727822
48288,10881915
48289,11192704
48290,11957758
48291,11969641
48292,12090741
48293,12097622
48294,13072549
48295,13872829
48296,14010386
48297,14214280
48298,14256779
48299,14480810
48300,16316861
48301,22736001
48302,23580141
48303,31238492
48304,32854432
48305,33800372
48306,33847802
48307,36835422
48308,39900892
48309,44019992
48310,44404662
48311,46271252
48312,49514762
48313,49765622
48314,56210442
48315,61034532
48316,63126842
48317,63395532
48318,68333482
48319,71456002
48320,75180542
48321,78514212
48322,80528972
48323,84447502
48324,89993742
48325,94180512
48326,95317982
48327,96723692
48328,97361772
48329,102256262
48330,110923902
48331,117603472
48332,123888372
48333,124692272
48334,129647142
48335,132274482
48336,134696462
48337,137283202
48338,140782942
48339,142032622
48340,235661
48341,969543
48342,3735111
48343,4146034
48344,4732483
48345,5045888
48346,6278090
48347,6936488
48348,7304906
48349,7383673
48350,7445940
48351,7461666
48352,7759506
48353,7806975
48354,8105900
48355,8665667
48356,9021431
48357,9055646
48358,9658048
48359,9696495
48360,9737747
48361,9894463
48362,10174805
48363,10375269
48364,10431050
48365,10488265
48366,10587627
48367,10737549
48368,11000577
48369,11083859
48370,11107204
48371,11531292
48372,11989927
48373,12322102
48374,12704315
48375,12872131
48376,12916474
48377,13190450
48378,13341615
48379,13608574
48380,14008392
48381,14219320
48382,14538598
48383,16544371
48384,21232111
48385,23328691
48386,23651521
48387,30457732
48388,34410522
48389,37695312
48390,38299972
48391,39888002
48392,43869402
48393,49449802
48394,50185852
48395,55947742
48396,59948152
48397,61141972
48398,73436832
48399,76502132
48400,77819212
48401,80397022
48402,90014632
48403,91824792
48404,92407462
48405,92680172
48406,93051132
48407,95217022
48408,99027402
48409,107308692
48410,107807932
48411,109212492
48412,114430812
48413,115345232
48414,121944002
48415,122765532
48416,122880322
48417,122882722
48418,129749592
48419,2800975
48420,3584860
48421,3942523
48422,5595398
48423,6079109
48424,6432415
48425,7291909
48426,7417581
48427,7916787
48428,8123190
48429,8246805
48430,8996280
48431,9110065
48432,9591515
48433,10078271
48434,10315777
48435,10761137
48436,11231763
48437,11310966
48438,12769862
48439,12776616
48440,13324427
48441,13440680
48442,13703101
48443,16737001
48444,22387631
48445,33380052
48446,34462562
48447,47370762
48448,59669062
48449,63031212
48450,63750672
48451,66741732
48452,68267742
48453,69333652
48454,70872852
48455,76335582
48456,76722962
48457,78502792
48458,82912182
48459,96803022
48460,97383072
48461,100199142
48462,105283792
48463,116251172
48464,118589862
48465,119106582
48466,121333952
48467,124877352
48468,128826252
48469,132667172
48470,133389352
48471,138736742
48472,412363
48473,441651
48474,813149
48475,1743246
48476,2076555
48477,2939893
48478,3153839
48479,3157093
48480,4063536
48481,6907103
48482,6967542
48483,7074060
48484,8161873
48485,8861713
48486,8877287
48487,8893042
48488,9008509
48489,9325673
48490,9627062
48491,9649446
48492,9669292
48493,9687049
48494,10226180
48495,10268927
48496,10644764
48497,10781254
48498,10800791
48499,11054540
48500,11250039
48501,11306743
48502,11318316
48503,11561728
48504,11735781
48505,11745323
48506,11868392
48507,12119381
48508,12154052
48509,12161179
48510,12402622
48511,12705110
48512,12712400
48513,12751380
48514,12834303
48515,12900111
48516,13139937
48517,13149883
48518,13269789
48519,13461006
48520,13532007
48521,13576706
48522,13604219
48523,13712769
48524,13834815
48525,14002748
48526,14096783
48527,14133133
48528,14148670
48529,14198615
48530,14526781
48531,18274601
48532,18490951
48533,19201231
48534,26995572
48535,30237192
48536,31269482
48537,31851492
48538,35988562
48539,36206332
48540,36467922
48541,43074352
48542,44346172
48543,46510992
48544,49588212
48545,49934842
48546,50733452
48547,53158602
48548,54092192
48549,55264812
48550,61512912
48551,63348032
48552,64377922
48553,64382342
48554,66521212
48555,66637192
48556,68662262
48557,69806452
48558,70728662
48559,77917222
48560,79652052
48561,81707952
48562,82196972
48563,84711932
48564,86137252
48565,87136612
48566,87454662
48567,87859132
48568,88074052
48569,91195372
48570,91931402
48571,92162422
48572,93084682
48573,93599842
48574,95276282
48575,96960572
48576,97266102
48577,99079142
48578,101107172
48579,102432982
48580,102659402
48581,102806292
48582,104057402
48583,108026392
48584,109823252
48585,112030302
48586,112071942
48587,113261742
48588,113282862
48589,119514992
48590,120856122
48591,121744892
48592,123986712
48593,127351152
48594,128185492
48595,142402742
48596,61469
48597,2307424
48598,2598199
48599,3180884
48600,3473015
48601,3855566
48602,5083305
48603,5255415
48604,5487851
48605,5937640
48606,7812729
48607,7852602
48608,8675290
48609,8820051
48610,8912779
48611,9001412
48612,9141769
48613,9193885
48614,9261130
48615,9339394
48616,9517416
48617,9938311
48618,10059654
48619,10147653
48620,10496850
48621,10670285
48622,10997953
48623,11223737
48624,11877903
48625,12151480
48626,12447114
48627,12817460
48628,13051592
48629,13189329
48630,13349966
48631,13490763
48632,13749414
48633,13843620
48634,14208656
48635,14258428
48636,14428931
48637,15097091
48638,16172771
48639,16937701
48640,17322571
48641,19233911
48642,21238441
48643,21942041
48644,22135441
48645,22215541
48646,22222541
48647,22378111
48648,22838951
48649,26973432
48650,27521942
48651,28735052
48652,29679182
48653,31800202
48654,31823272
48655,31839952
48656,31977682
48657,33434082
48658,33590842
48659,38003392
48660,38076072
48661,40317832
48662,41813502
48663,45877302
48664,46951272
48665,48450692
48666,50015562
48667,50067982
48668,50639152
48669,51478132
48670,51598642
48671,52469702
48672,53558462
48673,53849852
48674,55132622
48675,56692062
48676,57714692
48677,57842962
48678,58267142
48679,59074942
48680,60281932
48681,60617252
48682,63271292
48683,63937822
48684,64032782
48685,64162812
48686,64931092
48687,67072132
48688,67347892
48689,76910362
48690,77384052
48691,78177322
48692,79181382
48693,81334072
48694,81799862
48695,87283352
48696,89460152
48697,89834112
48698,96769572
48699,97275282
48700,98932222
48701,99259232
48702,103802602
48703,104759342
48704,106500712
48705,106918952
48706,106920482
48707,108059132
48708,110107962
48709,111990462
48710,118920362
48711,120170532
48712,121468912
48713,124734292
48714,126521432
48715,128586352
48716,129717452
48717,135506312
48718,135525332
48719,135582472
48720,137508012
48721,24344
48722,3174877
48723,3540761
48724,3561179
48725,3945925
48726,4114875
48727,4238124
48728,4662074
48729,4834200
48730,5560476
48731,5590359
48732,5790587
48733,6317443
48734,6664664
48735,6987477
48736,7019122
48737,7106573
48738,7404383
48739,7463043
48740,7681115
48741,7703361
48742,8499109
48743,8712113
48744,8728531
48745,8888279
48746,8992601
48747,9000489
48748,9449645
48749,9618409
48750,9925773
48751,10080278
48752,10408810
48753,10429665
48754,10722317
48755,10786420
48756,11049501
48757,11080254
48758,11135483
48759,11371434
48760,11388142
48761,11496006
48762,11658045
48763,11772480
48764,11890407
48765,11947548
48766,12059402
48767,12069729
48768,12210229
48769,12242371
48770,12527402
48771,12680362
48772,12764778
48773,12796656
48774,12919077
48775,13180347
48776,13308390
48777,13464518
48778,13815395
48779,13897606
48780,14011772
48781,14082981
48782,14185803
48783,14382002
48784,14487211
48785,14573214
48786,15806881
48787,16442241
48788,22820091
48789,25424362
48790,29008142
48791,37976682
48792,38910552
48793,40940392
48794,41001972
48795,42520322
48796,42857662
48797,45129962
48798,48649302
48799,50491092
48800,52322262
48801,53362932
48802,54136832
48803,54700892
48804,58232872
48805,58283522
48806,62612342
48807,64696142
48808,65038092
48809,65267362
48810,68321042
48811,71129432
48812,75731522
48813,75828922
48814,77293472
48815,79126882
48816,79389782
48817,80301512
48818,80774152
48819,81551742
48820,85419302
48821,86382662
48822,88077802
48823,88673752
48824,91677672
48825,91983042
48826,93874882
48827,95887712
48828,95928442
48829,96126802
48830,102717352
48831,111606742
48832,122055982
48833,122909612
48834,139067442
48835,408529
48836,915553
48837,1589879
48838,1591017
48839,1999852
48840,2484114
48841,2501147
48842,2590674
48843,2802404
48844,3065620
48845,3421112
48846,3434719
48847,3912997
48848,4001178
48849,4102302
48850,4495414
48851,4810402
48852,4926931
48853,4936292
48854,4998327
48855,6255518
48856,6884923
48857,7821413
48858,7933329
48859,7979392
48860,8146390
48861,8417661
48862,8494613
48863,8555067
48864,8563542
48865,8787053
48866,9640893
48867,9722933
48868,9792382
48869,10193463
48870,10221620
48871,10619261
48872,10666682
48873,10963413
48874,11012187
48875,11049375
48876,11064862
48877,11096169
48878,11288807
48879,11427686
48880,11531487
48881,11618237
48882,11850886
48883,12030224
48884,12417691
48885,12634870
48886,12676774
48887,12698280
48888,12706913
48889,12739345
48890,12771725
48891,12799489
48892,12943672
48893,13061588
48894,13211022
48895,13524576
48896,13597655
48897,14104928
48898,14332126
48899,14498027
48900,21255381
48901,21555771
48902,21881091
48903,30146012
48904,32491542
48905,36572252
48906,37581932
48907,37798712
48908,38761002
48909,39280172
48910,39488152
48911,40024832
48912,40568722
48913,41517462
48914,42203002
48915,48647992
48916,49062252
48917,49484472
48918,51303432
48919,51860512
48920,54938252
48921,57119242
48922,58327052
48923,58342012
48924,58583572
48925,60341942
48926,61602322
48927,64194622
48928,64329422
48929,66534232
48930,66769442
48931,66831132
48932,68655622
48933,70903142
48934,71515692
48935,78077322
48936,79068192
48937,79444502
48938,81054962
48939,86241632
48940,86666812
48941,87892042
48942,88042882
48943,88341892
48944,88718972
48945,88860082
48946,90683422
48947,93483122
48948,93949642
48949,104947832
48950,105045242
48951,106454322
48952,106799602
48953,115661462
48954,123639602
48955,124498312
48956,125775302
48957,133456442
48958,137866682
48959,142324812
48960,202562
48961,1887096
48962,2501998
48963,2827000
48964,3014722
48965,3105607
48966,3113849
48967,3139429
48968,3188873
48969,3403260
48970,3966631
48971,4529747
48972,5403126
48973,5648005
48974,6648331
48975,6863693
48976,8492475
48977,9108795
48978,9202673
48979,10007240
48980,10138336
48981,10150362
48982,10191211
48983,10198365
48984,10393199
48985,10487259
48986,10536920
48987,10753664
48988,10808196
48989,10835379
48990,10928462
48991,10946176
48992,10967479
48993,10983646
48994,11166331
48995,11594014
48996,11609592
48997,11660894
48998,11675252
48999,12362655
49000,12404077
49001,12468433
49002,12548300
49003,12595906
49004,12941682
49005,13263836
49006,13290087
49007,13371594
49008,13440240
49009,13465965
49010,14541192
49011,17975121
49012,21027261
49013,23945062
49014,26425652
49015,31910212
49016,32975682
49017,33029872
49018,33498182
49019,33795912
49020,35551722
49021,36183592
49022,36822342
49023,42581212
49024,43473252
49025,45603792
49026,45828702
49027,46378312
49028,49060512
49029,49263332
49030,52304172
49031,53169592
49032,54035072
49033,58256332
49034,58945592
49035,64301952
49036,64769142
49037,66697082
49038,66901452
49039,68491042
49040,70249382
49041,83496872
49042,84807532
49043,85191942
49044,87526242
49045,88076012
49046,88084412
49047,88206502
49048,92013292
49049,92054362
49050,92995092
49051,93308432
49052,94621152
49053,95925732
49054,96606772
49055,97825562
49056,99160872
49057,99791892
49058,101034692
49059,102188942
49060,104467102
49061,104628782
49062,105905292
49063,105978922
49064,107876312
49065,112092002
49066,114352182
49067,115037152
49068,115619722
49069,120105942
49070,129132632
49071,155680
49072,331991
49073,559338
49074,714328
49075,1963138
49076,2361551
49077,2707819
49078,2904143
49079,3029501
49080,3814301
49081,4010555
49082,4435643
49083,4783495
49084,4884255
49085,5213479
49086,6127295
49087,7289494
49088,7704194
49089,7802220
49090,7973352
49091,8559015
49092,8707568
49093,8759550
49094,8818121
49095,8878957
49096,9011990
49097,9753153
49098,10139872
49099,10156874
49100,10188880
49101,10566774
49102,10581910
49103,10632197
49104,10957774
49105,11392981
49106,11501643
49107,11524792
49108,11688414
49109,11817280
49110,11941435
49111,12117315
49112,12237943
49113,12325051
49114,12480767
49115,12499639
49116,12708332
49117,12819919
49118,12907087
49119,13354083
49120,13455349
